지수,거래일자,지수명,종가,전일비,전일비(%),KSP200지수,KSP200등락,
DJI@DJI,20150611,다우 산업                                                                       ,18039.37,38.97,0.22,252.32,0.21,1
DJI@DJI,20150612,다우 산업                                                                       ,17898.84,140.53,-0.78,251.66,-0.66,1
DJI@DJI,20150615,다우 산업                                                                       ,17791.17,107.67,-0.6,250.74,-0.92,1
DJI@DJI,20150616,다우 산업                                                                       ,17904.48,113.31,0.64,248.49,-2.25,1
DJI@DJI,20150617,다우 산업                                                                       ,17935.74,31.26,0.17,249.08,0.59,1
DJI@DJI,20150618,다우 산업                                                                       ,18115.84,180.1,1,249.67,0.59,1
DJI@DJI,20150619,다우 산업                                                                       ,18015.95,99.89,-0.55,249.84,0.17,1
DJI@DJI,20150622,다우 산업                                                                       ,18119.78,103.83,0.58,250.99,1.15,1
DJI@DJI,20150623,다우 산업                                                                       ,18144.07,24.29,0.13,254.52,3.53,1
DJI@DJI,20150624,다우 산업                                                                       ,17966.07,178,-0.98,254.94,0.42,1
DJI@DJI,20150625,다우 산업                                                                       ,17890.36,75.71,-0.42,253.8,-1.14,1
DJI@DJI,20150626,다우 산업                                                                       ,17946.68,56.32,0.31,254.48,0.68,1
DJI@DJI,20150629,다우 산업                                                                       ,17596.35,350.33,-1.95,251.26,-3.22,1
DJI@DJI,20150630,다우 산업                                                                       ,17619.51,23.16,0.13,252.27,1.01,1
DJI@DJI,20150701,다우 산업                                                                       ,17757.91,138.4,0.79,255.07,2.8,1
DJI@DJI,20150702,다우 산업                                                                       ,17730.11,27.8,-0.16,255.5,0.43,1
DJI@DJI,20150706,다우 산업                                                                       ,17683.58,46.53,-0.26,248.3,-6.36,1
DJI@DJI,20150707,다우 산업                                                                       ,17776.91,93.33,0.53,248.05,-0.25,1
DJI@DJI,20150708,다우 산업                                                                       ,17515.42,261.49,-1.47,244.94,-3.11,1
DJI@DJI,20150709,다우 산업                                                                       ,17548.62,33.2,0.19,246.77,1.83,1
DJI@DJI,20150710,다우 산업                                                                       ,17760.41,211.79,1.21,246.83,0.06,1
DJI@DJI,20150713,다우 산업                                                                       ,17977.68,217.27,1.22,249.84,3.01,1
DJI@DJI,20150714,다우 산업                                                                       ,18053.58,75.9,0.42,248.64,-1.2,1
DJI@DJI,20150715,다우 산업                                                                       ,18050.17,3.41,-0.02,249.65,1.01,1
DJI@DJI,20150716,다우 산업                                                                       ,18120.25,70.08,0.39,251.47,1.82,1
DJI@DJI,20150717,다우 산업                                                                       ,18086.45,33.8,-0.19,250.23,-1.24,1
DJI@DJI,20150720,다우 산업                                                                       ,18100.41,13.96,0.08,248.91,-1.32,1
DJI@DJI,20150721,다우 산업                                                                       ,17919.29,181.12,-1,250.35,1.44,1
DJI@DJI,20150722,다우 산업                                                                       ,17851.04,68.25,-0.38,247.88,-2.47,1
DJI@DJI,20150723,다우 산업                                                                       ,17731.92,119.12,-0.67,247.31,-0.57,1
DJI@DJI,20150724,다우 산업                                                                       ,17568.53,163.39,-0.92,244.91,-2.4,1
DJI@DJI,20150727,다우 산업                                                                       ,17440.59,127.94,-0.73,244.98,0.07,1
DJI@DJI,20150728,다우 산업                                                                       ,17630.27,189.68,1.09,245.21,0.23,1
DJI@DJI,20150729,다우 산업                                                                       ,17751.39,121.12,0.69,245.97,0.76,1
DJI@DJI,20150730,다우 산업                                                                       ,17745.98,5.41,-0.03,243.61,-2.36,1
DJI@DJI,20150731,다우 산업                                                                       ,17689.86,56.12,-0.32,244.3,0.69,1
DJI@DJI,20150803,다우 산업                                                                       ,17598.2,91.66,-0.52,241.48,-2.82,1
DJI@DJI,20150804,다우 산업                                                                       ,17550.69,47.51,-0.27,243.55,2.07,1
DJI@DJI,20150805,다우 산업                                                                       ,17540.47,10.22,-0.06,243.12,-0.43,1
DJI@DJI,20150806,다우 산업                                                                       ,17419.75,120.72,-0.69,240.04,-3.08,1
DJI@DJI,20150807,다우 산업                                                                       ,17373.38,46.37,-0.27,239.79,-0.25,1
DJI@DJI,20150810,다우 산업                                                                       ,17615.17,241.79,1.39,239.18,-0.61,1
DJI@DJI,20150811,다우 산업                                                                       ,17402.84,212.33,-1.21,237.91,-1.27,1
DJI@DJI,20150812,다우 산업                                                                       ,17402.51,0.33,0,237.24,-0.67,1
DJI@DJI,20150813,다우 산업                                                                       ,17408.25,5.74,0.03,237.32,0.08,1
DJI@DJI,20150814,다우 산업                                                                       ,17477.4,69.15,0.4,0,0,1
DJI@DJI,20150817,다우 산업                                                                       ,17545.18,67.78,0.39,235.37,-1.95,1
DJI@DJI,20150818,다우 산업                                                                       ,17511.34,33.84,-0.19,235.2,-0.17,1
DJI@DJI,20150819,다우 산업                                                                       ,17348.73,162.61,-0.93,234.27,-0.93,1
DJI@DJI,20150820,다우 산업                                                                       ,16990.69,358.04,-2.06,231.59,-2.68,1
DJI@DJI,20150821,다우 산업                                                                       ,16459.75,530.94,-3.12,227.14,-4.45,1
DJI@DJI,20150824,다우 산업                                                                       ,15871.35,588.4,-3.57,221.53,-5.61,1
DJI@DJI,20150825,다우 산업                                                                       ,15666.44,204.91,-1.29,223.07,1.54,1
DJI@DJI,20150826,다우 산업                                                                       ,16285.51,619.07,3.95,227.71,4.64,1
DJI@DJI,20150827,다우 산업                                                                       ,16654.77,369.26,2.27,228.94,1.23,1
DJI@DJI,20150828,다우 산업                                                                       ,16643.01,11.76,-0.07,232.35,3.41,1
DJI@DJI,20150831,다우 산업                                                                       ,16528.03,114.98,-0.69,232.8,0.45,1
DJI@DJI,20150901,다우 산업                                                                       ,16058.35,469.68,-2.84,229.55,-3.25,1
DJI@DJI,20150902,다우 산업                                                                       ,16351.38,293.03,1.82,229.91,0.36,1
DJI@DJI,20150903,다우 산업                                                                       ,16374.76,23.38,0.14,230.4,0.49,1
DJI@DJI,20150904,다우 산업                                                                       ,16102.38,272.38,-1.66,227.9,-2.5,1
DJI@DJI,20150908,다우 산업                                                                       ,16492.68,390.3,2.42,227.76,0.45,1
DJI@DJI,20150909,다우 산업                                                                       ,16253.57,239.11,-1.45,234.4,6.64,1
DJI@DJI,20150910,다우 산업                                                                       ,16330.4,76.83,0.47,237.18,2.78,1
DJI@DJI,20150911,다우 산업                                                                       ,16433.09,102.69,0.63,233.74,-3.44,1
DJI@DJI,20150914,다우 산업                                                                       ,16370.96,62.13,-0.38,233.06,-0.68,1
DJI@DJI,20150915,다우 산업                                                                       ,16599.85,228.89,1.4,233.59,0.53,1
DJI@DJI,20150916,다우 산업                                                                       ,16739.95,140.1,0.84,238.78,5.19,1
DJI@DJI,20150917,다우 산업                                                                       ,16674.74,65.21,-0.39,239.29,0.51,1
DJI@DJI,20150918,다우 산업                                                                       ,16384.58,290.16,-1.74,241.12,1.83,1
DJI@DJI,20150921,다우 산업                                                                       ,16510.19,125.61,0.77,236.72,-4.4,1
DJI@DJI,20150922,다우 산업                                                                       ,16330.47,179.72,-1.09,238.68,1.96,1
DJI@DJI,20150923,다우 산업                                                                       ,16279.89,50.58,-0.31,234.26,-4.42,1
DJI@DJI,20150924,다우 산업                                                                       ,16201.32,78.57,-0.48,234.26,0,1
DJI@DJI,20150925,다우 산업                                                                       ,16314.67,113.35,0.7,233.79,-0.47,1
DJI@DJI,20150928,다우 산업                                                                       ,16001.89,312.78,-1.92,0,0,1
DJI@DJI,20150929,다우 산업                                                                       ,16049.13,47.24,0.3,0,0,1
DJI@DJI,20150930,다우 산업                                                                       ,16284.7,235.57,1.47,236.71,2.92,1
DJI@DJI,20151001,다우 산업                                                                       ,16272.01,12.69,-0.08,238.62,1.91,1
DJI@DJI,20151002,다우 산업                                                                       ,16472.37,200.36,1.23,237.15,-1.47,1
DJI@DJI,20151005,다우 산업                                                                       ,16776.43,304.06,1.85,237.98,0.83,1
DJI@DJI,20151006,다우 산업                                                                       ,16790.19,13.76,0.08,240.18,2.2,1
DJI@DJI,20151007,다우 산업                                                                       ,16912.29,122.1,0.73,243.52,3.34,1
DJI@DJI,20151008,다우 산업                                                                       ,17050.75,138.46,0.82,246.02,2.5,1
DJI@DJI,20151009,다우 산업                                                                       ,17084.49,33.74,0.2,0,0,1
DJI@DJI,20151012,다우 산업                                                                       ,17131.86,47.37,0.28,246.49,0.47,1
DJI@DJI,20151013,다우 산업                                                                       ,17081.89,49.97,-0.29,246.04,-0.45,1
DJI@DJI,20151014,다우 산업                                                                       ,16924.75,157.14,-0.92,244.94,-1.1,1
DJI@DJI,20151015,다우 산업                                                                       ,17141.75,217,1.28,247.89,2.95,1
DJI@DJI,20151016,다우 산업                                                                       ,17215.97,74.22,0.43,247.37,-0.52,1
DJI@DJI,20151019,다우 산업                                                                       ,17230.54,14.57,0.08,247.47,0.1,1
DJI@DJI,20151020,다우 산업                                                                       ,17217.11,13.43,-0.08,248.53,1.06,1
DJI@DJI,20151021,다우 산업                                                                       ,17168.61,48.5,-0.28,249.25,0.72,1
DJI@DJI,20151022,다우 산업                                                                       ,17489.16,320.55,1.87,247.22,-2.03,1
DJI@DJI,20151023,다우 산업                                                                       ,17646.7,157.54,0.9,249.41,2.19,1
DJI@DJI,20151026,다우 산업                                                                       ,17623.05,23.65,-0.13,250.36,0.95,1
DJI@DJI,20151027,다우 산업                                                                       ,17581.43,41.62,-0.24,250.04,-0.32,1
DJI@DJI,20151028,다우 산업                                                                       ,17779.52,198.09,1.13,249.79,-0.25,1
DJI@DJI,20151029,다우 산업                                                                       ,17755.8,23.72,-0.13,248.93,-0.86,1
DJI@DJI,20151030,다우 산업                                                                       ,17663.54,92.26,-0.52,249.41,0.48,1
DJI@DJI,20151102,다우 산업                                                                       ,17828.76,165.22,0.94,250.6,1.19,1
DJI@DJI,20151103,다우 산업                                                                       ,17918.15,89.39,0.5,252.12,1.52,1
DJI@DJI,20151104,다우 산업                                                                       ,17867.58,50.57,-0.28,252.33,0.21,1
DJI@DJI,20151105,다우 산업                                                                       ,17863.43,4.15,-0.02,251.79,-0.54,1
DJI@DJI,20151106,다우 산업                                                                       ,17910.33,46.9,0.26,250.25,-1.54,1
DJI@DJI,20151109,다우 산업                                                                       ,17730.48,179.85,-1,249.21,-1.04,1
DJI@DJI,20151110,다우 산업                                                                       ,17758.21,27.73,0.16,245.86,-3.35,1
DJI@DJI,20151111,다우 산업                                                                       ,17702.22,55.99,-0.32,245.86,0,1
DJI@DJI,20151112,다우 산업                                                                       ,17448.07,254.15,-1.44,245.14,-0.72,1
DJI@DJI,20151113,다우 산업                                                                       ,17245.24,202.83,-1.16,242.71,-2.43,1
DJI@DJI,20151116,다우 산업                                                                       ,17483.01,237.77,1.38,238.87,-3.84,1
DJI@DJI,20151117,다우 산업                                                                       ,17489.5,6.49,0.04,241.26,2.39,1
DJI@DJI,20151118,다우 산업                                                                       ,17737.16,247.66,1.42,241.44,0.18,1
DJI@DJI,20151119,다우 산업                                                                       ,17732.75,4.41,-0.02,244.79,3.35,1
DJI@DJI,20151120,다우 산업                                                                       ,17823.81,91.06,0.51,244.8,0.01,1
DJI@DJI,20151123,다우 산업                                                                       ,17792.68,31.13,-0.17,245.92,1.12,1
DJI@DJI,20151124,다우 산업                                                                       ,17812.19,19.51,0.11,247.51,1.59,1
DJI@DJI,20151125,다우 산업                                                                       ,17813.39,1.2,0.01,246.58,-0.93,1
DJI@DJI,20151127,다우 산업                                                                       ,17798.49,14.9,-0.08,249.07,-0.36,1
DJI@DJI,20151130,다우 산업                                                                       ,17719.92,78.57,-0.44,244.24,-4.83,1
DJI@DJI,20151201,다우 산업                                                                       ,17888.35,168.43,0.95,248.7,4.46,1
DJI@DJI,20151202,다우 산업                                                                       ,17729.68,158.67,-0.89,246.6,-2.1,1
DJI@DJI,20151203,다우 산업                                                                       ,17477.67,252.01,-1.42,244.68,-1.92,1
DJI@DJI,20151204,다우 산업                                                                       ,17847.63,369.96,2.12,242.15,-2.53,1
DJI@DJI,20151207,다우 산업                                                                       ,17730.51,117.12,-0.66,240.68,-1.47,1
DJI@DJI,20151208,다우 산업                                                                       ,17568,162.51,-0.92,239.23,-1.45,1
DJI@DJI,20151209,다우 산업                                                                       ,17492.3,75.7,-0.43,239.4,0.17,1
DJI@DJI,20151210,다우 산업                                                                       ,17574.75,82.45,0.47,240.6,1.2,1
DJI@DJI,20151211,다우 산업                                                                       ,17265.21,309.54,-1.76,240.35,-0.25,1
DJI@DJI,20151214,다우 산업                                                                       ,17368.5,103.29,0.6,238.17,-2.18,1
DJI@DJI,20151215,다우 산업                                                                       ,17524.91,156.41,0.9,238.8,0.63,1
DJI@DJI,20151216,다우 산업                                                                       ,17749.09,224.18,1.28,243.49,4.69,1
DJI@DJI,20151217,다우 산업                                                                       ,17495.84,253.25,-1.43,244.17,0.68,1
DJI@DJI,20151218,다우 산업                                                                       ,17128.55,367.29,-2.1,243,-1.17,1
DJI@DJI,20151221,다우 산업                                                                       ,17251.62,123.07,0.72,243.76,0.76,1
DJI@DJI,20151222,다우 산업                                                                       ,17417.27,165.65,0.96,245.48,1.72,1
DJI@DJI,20151223,다우 산업                                                                       ,17602.61,185.34,1.06,246.53,1.05,1
DJI@DJI,20151224,다우 산업                                                                       ,17552.17,50.44,-0.29,245.33,-1.2,1
DJI@DJI,20151228,다우 산업                                                                       ,17528.27,23.9,-0.14,241.79,-3.54,1
DJI@DJI,20151229,다우 산업                                                                       ,17720.98,192.71,1.1,241.22,-0.57,1
DJI@DJI,20151230,다우 산업                                                                       ,17603.87,117.11,-0.66,240.38,-0.84,1
DJI@DJI,20151231,다우 산업                                                                       ,17425.03,178.84,-1.02,0,0,1
DJI@DJI,20160104,다우 산업                                                                       ,17148.94,276.09,-1.58,234.63,-5.75,1
DJI@DJI,20160105,다우 산업                                                                       ,17158.66,9.72,0.06,236.13,1.5,1
DJI@DJI,20160106,다우 산업                                                                       ,16906.51,252.15,-1.47,234.6,-1.53,1
DJI@DJI,20160107,다우 산업                                                                       ,16514.1,392.41,-2.32,231.93,-2.67,1
DJI@DJI,20160108,다우 산업                                                                       ,16346.45,167.65,-1.02,233.68,1.75,1
DJI@DJI,20160111,다우 산업                                                                       ,16398.57,52.12,0.32,230.83,-2.85,1
DJI@DJI,20160112,다우 산업                                                                       ,16516.22,117.65,0.72,230.55,-0.28,1
DJI@DJI,20160113,다우 산업                                                                       ,16151.41,364.81,-2.21,233.52,2.97,1
DJI@DJI,20160114,다우 산업                                                                       ,16379.05,227.64,1.41,231.38,-2.14,1
DJI@DJI,20160115,다우 산업                                                                       ,15988.08,390.97,-2.39,228.78,-2.6,1
DJI@DJI,20160119,다우 산업                                                                       ,16016.02,27.94,0.17,230.08,1.49,1
DJI@DJI,20160120,다우 산업                                                                       ,15766.74,249.28,-1.56,224.54,-5.54,1
DJI@DJI,20160121,다우 산업                                                                       ,15882.68,115.94,0.74,223.81,-0.73,1
DJI@DJI,20160122,다우 산업                                                                       ,16093.51,210.83,1.33,228.79,4.98,1
DJI@DJI,20160125,다우 산업                                                                       ,15885.22,208.29,-1.29,230.21,1.42,1
DJI@DJI,20160126,다우 산업                                                                       ,16167.23,282.01,1.78,227.19,-3.02,1
DJI@DJI,20160127,다우 산업                                                                       ,15944.46,222.77,-1.38,230.96,3.77,1
DJI@DJI,20160128,다우 산업                                                                       ,16069.64,125.18,0.79,231.51,0.55,1
DJI@DJI,20160129,다우 산업                                                                       ,16466.3,396.66,2.47,232.1,0.59,1
DJI@DJI,20160201,다우 산업                                                                       ,16449.18,17.12,-0.1,233.67,1.57,1
DJI@DJI,20160202,다우 산업                                                                       ,16153.54,295.64,-1.8,231.1,-2.57,1
DJI@DJI,20160203,다우 산업                                                                       ,16336.66,183.12,1.13,228.97,-2.13,1
DJI@DJI,20160204,다우 산업                                                                       ,16416.58,79.92,0.49,232.91,3.94,1
DJI@DJI,20160205,다우 산업                                                                       ,16204.97,211.61,-1.29,233.3,0.39,1
DJI@DJI,20160208,다우 산업                                                                       ,16027.05,177.92,-1.1,0,0,1
DJI@DJI,20160209,다우 산업                                                                       ,16014.38,12.67,-0.08,0,0,1
DJI@DJI,20160210,다우 산업                                                                       ,15914.74,99.64,-0.62,0,0,1
DJI@DJI,20160211,다우 산업                                                                       ,15660.18,254.56,-1.6,226.7,-6.6,1
DJI@DJI,20160212,다우 산업                                                                       ,15973.84,313.66,2,224.98,-1.72,1
DJI@DJI,20160216,다우 산업                                                                       ,16196.41,222.57,1.39,231.52,3.12,1
DJI@DJI,20160217,다우 산업                                                                       ,16453.83,257.42,1.59,231.94,0.42,1
DJI@DJI,20160218,다우 산업                                                                       ,16413.43,40.4,-0.25,234.74,2.8,1
DJI@DJI,20160219,다우 산업                                                                       ,16391.99,21.44,-0.13,235.27,0.53,1
DJI@DJI,20160222,다우 산업                                                                       ,16620.66,228.67,1.4,234.95,-0.32,1
DJI@DJI,20160223,다우 산업                                                                       ,16431.78,188.88,-1.14,235.03,0.08,1
DJI@DJI,20160224,다우 산업                                                                       ,16484.99,53.21,0.32,234.91,-0.12,1
DJI@DJI,20160225,다우 산업                                                                       ,16697.29,212.3,1.29,235.37,0.46,1
DJI@DJI,20160226,다우 산업                                                                       ,16639.97,57.32,-0.34,235.22,-0.15,1
DJI@DJI,20160229,다우 산업                                                                       ,16516.5,123.47,-0.74,234.63,-0.59,1
DJI@DJI,20160301,다우 산업                                                                       ,16865.08,348.58,2.11,0,0,1
DJI@DJI,20160302,다우 산업                                                                       ,16899.32,34.24,0.2,238.63,4,1
DJI@DJI,20160303,다우 산업                                                                       ,16943.9,44.58,0.26,240.09,1.46,1
DJI@DJI,20160304,다우 산업                                                                       ,17006.77,62.87,0.37,239.74,-0.35,1
DJI@DJI,20160307,다우 산업                                                                       ,17073.95,67.18,0.4,240.21,0.47,1
DJI@DJI,20160308,다우 산업                                                                       ,16964.1,109.85,-0.64,238.44,-1.77,1
DJI@DJI,20160309,다우 산업                                                                       ,17000.36,36.26,0.21,239.13,0.69,1
DJI@DJI,20160310,다우 산업                                                                       ,16995.13,5.23,-0.03,241.43,2.3,1
DJI@DJI,20160311,다우 산업                                                                       ,17213.31,218.18,1.28,241.97,0.54,1
DJI@DJI,20160314,다우 산업                                                                       ,17229.13,15.82,0.09,242.15,0.18,1
DJI@DJI,20160315,다우 산업                                                                       ,17251.53,22.4,0.13,241.83,-0.32,1
DJI@DJI,20160316,다우 산업                                                                       ,17325.76,74.23,0.43,242.35,0.52,1
DJI@DJI,20160317,다우 산업                                                                       ,17481.49,155.73,0.9,244.09,1.74,1
DJI@DJI,20160318,다우 산업                                                                       ,17602.3,120.81,0.69,244.63,0.54,1
DJI@DJI,20160321,다우 산업                                                                       ,17623.87,21.57,0.12,244.28,-0.35,1
DJI@DJI,20160322,다우 산업                                                                       ,17582.57,41.3,-0.23,245.41,1.13,1
DJI@DJI,20160323,다우 산업                                                                       ,17502.59,79.98,-0.45,245.23,-0.18,1
DJI@DJI,20160324,다우 산업                                                                       ,17515.73,13.14,0.08,244.08,-1.15,1
DJI@DJI,20160328,다우 산업                                                                       ,17535.39,19.66,0.11,243.95,0.16,1
DJI@DJI,20160329,다우 산업                                                                       ,17633.11,97.72,0.56,245.53,1.58,1
DJI@DJI,20160330,다우 산업                                                                       ,17716.66,83.55,0.47,246.54,1.01,1
DJI@DJI,20160331,다우 산업                                                                       ,17685.09,31.57,-0.18,245.86,-0.68,1
DJI@DJI,20160401,다우 산업                                                                       ,17792.75,107.66,0.61,242.36,-3.5,1
DJI@DJI,20160404,다우 산업                                                                       ,17737,55.75,-0.31,243.05,0.69,1
DJI@DJI,20160405,다우 산업                                                                       ,17603.32,133.68,-0.75,240.58,-2.47,1
DJI@DJI,20160406,다우 산업                                                                       ,17716.05,112.73,0.64,241.99,1.41,1
DJI@DJI,20160407,다우 산업                                                                       ,17541.96,174.09,-0.98,242.29,0.3,1
DJI@DJI,20160408,다우 산업                                                                       ,17576.96,35,0.2,241.77,-0.52,1
DJI@DJI,20160411,다우 산업                                                                       ,17556.41,20.55,-0.12,242.06,0.29,1
DJI@DJI,20160412,다우 산업                                                                       ,17721.25,164.84,0.94,243.71,1.65,1
DJI@DJI,20160413,다우 산업                                                                       ,17908.28,187.03,1.06,0,0,1
DJI@DJI,20160414,다우 산업                                                                       ,17926.43,18.15,0.1,248.89,5.18,1
DJI@DJI,20160415,다우 산업                                                                       ,17897.46,28.97,-0.16,248.53,-0.36,1
DJI@DJI,20160418,다우 산업                                                                       ,18004.16,106.7,0.6,248,-0.53,1
DJI@DJI,20160419,다우 산업                                                                       ,18053.6,49.44,0.27,247.88,-0.12,1
DJI@DJI,20160420,다우 산업                                                                       ,18096.27,42.67,0.24,247.26,-0.62,1
DJI@DJI,20160421,다우 산업                                                                       ,17982.52,113.75,-0.63,249.39,2.13,1
DJI@DJI,20160422,다우 산업                                                                       ,18003.75,21.23,0.12,248.32,-1.07,1
DJI@DJI,20160425,다우 산업                                                                       ,17977.24,26.51,-0.15,248.13,-0.19,1
DJI@DJI,20160426,다우 산업                                                                       ,17990.32,13.08,0.07,248.92,0.79,1
DJI@DJI,20160427,다우 산업                                                                       ,18041.55,51.23,0.28,248.69,-0.23,1
DJI@DJI,20160428,다우 산업                                                                       ,17830.76,210.79,-1.17,246.27,-2.42,1
DJI@DJI,20160429,다우 산업                                                                       ,17773.64,57.12,-0.32,245.2,-1.07,1
DJI@DJI,20160502,다우 산업                                                                       ,17891.16,117.52,0.66,243.47,-1.73,1
DJI@DJI,20160503,다우 산업                                                                       ,17750.91,140.25,-0.78,244.29,0.82,1
DJI@DJI,20160504,다우 산업                                                                       ,17651.26,99.65,-0.56,243.31,-0.98,1
DJI@DJI,20160505,다우 산업                                                                       ,17660.71,9.45,0.05,0,0,1
DJI@DJI,20160506,다우 산업                                                                       ,17740.63,79.92,0.45,0,0,1
DJI@DJI,20160509,다우 산업                                                                       ,17705.91,34.72,-0.2,242.23,-1.08,1
DJI@DJI,20160510,다우 산업                                                                       ,17928.35,222.44,1.26,243.68,1.45,1
DJI@DJI,20160511,다우 산업                                                                       ,17711.12,217.23,-1.21,243.07,-0.61,1
DJI@DJI,20160512,다우 산업                                                                       ,17720.5,9.38,0.05,242.34,-0.73,1
DJI@DJI,20160513,다우 산업                                                                       ,17535.32,185.18,-1.05,240.6,-1.74,1
DJI@DJI,20160516,다우 산업                                                                       ,17710.71,175.39,1,240.82,0.22,1
DJI@DJI,20160517,다우 산업                                                                       ,17529.98,180.73,-1.02,241.03,0.21,1
DJI@DJI,20160518,다우 산업                                                                       ,17526.62,3.36,-0.02,239.82,-1.21,1
DJI@DJI,20160519,다우 산업                                                                       ,17435.4,91.22,-0.52,239.04,-0.78,1
DJI@DJI,20160520,다우 산업                                                                       ,17500.94,65.54,0.38,238.74,-0.3,1
DJI@DJI,20160523,다우 산업                                                                       ,17492.93,8.01,-0.05,239.85,1.11,1
DJI@DJI,20160524,다우 산업                                                                       ,17706.05,213.12,1.22,237.65,-2.2,1
DJI@DJI,20160525,다우 산업                                                                       ,17851.51,145.46,0.82,240.91,3.26,1
DJI@DJI,20160526,다우 산업                                                                       ,17828.29,23.22,-0.13,240.58,-0.33,1
DJI@DJI,20160527,다우 산업                                                                       ,17873.22,44.93,0.25,241.85,1.27,1
DJI@DJI,20160531,다우 산업                                                                       ,17787.2,86.02,-0.48,243.63,1.9,1
DJI@DJI,20160601,다우 산업                                                                       ,17789.67,2.47,0.01,243.58,-0.05,1
DJI@DJI,20160602,다우 산업                                                                       ,17838.56,48.89,0.27,244.18,0.6,1
DJI@DJI,20160603,다우 산업                                                                       ,17807.06,31.5,-0.18,244.39,0.21,1
DJI@DJI,20160606,다우 산업                                                                       ,17920.33,113.27,0.64,0,0,1
DJI@DJI,20160607,다우 산업                                                                       ,17938.28,17.95,0.1,247.85,3.46,1
DJI@DJI,20160608,다우 산업                                                                       ,18005.05,66.77,0.37,250.04,2.19,1
DJI@DJI,20160609,다우 산업                                                                       ,17985.19,19.86,-0.11,250.19,0.15,1
DJI@DJI,20160610,다우 산업                                                                       ,17865.34,119.85,-0.67,248.96,-1.23,1
DJI@DJI,20160613,다우 산업                                                                       ,17732.48,132.86,-0.74,244.05,-4.91,1
DJI@DJI,20160614,다우 산업                                                                       ,17674.82,57.66,-0.33,243.35,-0.7,1
DJI@DJI,20160615,다우 산업                                                                       ,17640.17,34.65,-0.2,243.3,-0.05,1
DJI@DJI,20160616,다우 산업                                                                       ,17733.1,92.93,0.53,241.61,-1.69,1
DJI@DJI,20160617,다우 산업                                                                       ,17675.16,57.94,-0.33,241.63,0.02,1
DJI@DJI,20160620,다우 산업                                                                       ,17804.87,129.71,0.73,245.17,3.54,1
DJI@DJI,20160621,다우 산업                                                                       ,17829.73,24.86,0.14,245.34,0.17,1
DJI@DJI,20160622,다우 산업                                                                       ,17780.83,48.9,-0.27,246.75,1.41,1
DJI@DJI,20160623,다우 산업                                                                       ,18011.07,230.24,1.29,246.31,-0.44,1
DJI@DJI,20160624,다우 산업                                                                       ,17400.75,610.32,-3.39,239.21,-7.1,1
DJI@DJI,20160627,다우 산업                                                                       ,17140.24,260.51,-1.5,239.28,0.07,1
DJI@DJI,20160628,다우 산업                                                                       ,17409.72,269.48,1.57,240.08,0.8,1
DJI@DJI,20160629,다우 산업                                                                       ,17694.68,284.96,1.64,242.32,2.24,1
DJI@DJI,20160630,다우 산업                                                                       ,17929.99,235.31,1.33,244.14,1.82,1
DJI@DJI,20160701,다우 산업                                                                       ,17949.37,19.38,0.11,246.52,2.38,1
DJI@DJI,20160705,다우 산업                                                                       ,17840.62,108.75,-0.61,246.91,-0.71,1
DJI@DJI,20160706,다우 산업                                                                       ,17918.62,78,0.44,241.86,-5.05,1
DJI@DJI,20160707,다우 산업                                                                       ,17895.88,22.74,-0.13,244.6,2.74,1
DJI@DJI,20160708,다우 산업                                                                       ,18146.74,250.86,1.4,243.43,-1.17,1
DJI@DJI,20160711,다우 산업                                                                       ,18226.93,80.19,0.44,246.99,3.56,1
DJI@DJI,20160712,다우 산업                                                                       ,18347.67,120.74,0.66,247.14,0.15,1
DJI@DJI,20160713,다우 산업                                                                       ,18372.12,24.45,0.13,249.25,2.11,1
DJI@DJI,20160714,다우 산업                                                                       ,18506.41,134.29,0.73,249.8,0.55,1
DJI@DJI,20160715,다우 산업                                                                       ,18516.55,10.14,0.05,251.02,1.22,1
DJI@DJI,20160718,다우 산업                                                                       ,18533.05,16.5,0.09,251.52,0.5,1
DJI@DJI,20160719,다우 산업                                                                       ,18559.01,25.96,0.14,250.97,-0.55,1
DJI@DJI,20160720,다우 산업                                                                       ,18595.03,36.02,0.19,250.66,-0.31,1
DJI@DJI,20160721,다우 산업                                                                       ,18517.23,77.8,-0.42,250.44,-0.22,1
DJI@DJI,20160722,다우 산업                                                                       ,18570.85,53.62,0.29,250.04,-0.4,1
DJI@DJI,20160725,다우 산업                                                                       ,18493.06,77.79,-0.42,250.65,0.61,1
DJI@DJI,20160726,다우 산업                                                                       ,18473.75,19.31,-0.1,252.72,2.07,1
DJI@DJI,20160727,다우 산업                                                                       ,18472.17,1.58,-0.01,252.73,0.01,1
DJI@DJI,20160728,다우 산업                                                                       ,18456.35,15.82,-0.09,251.86,-0.87,1
DJI@DJI,20160729,다우 산업                                                                       ,18432.24,24.11,-0.13,251.48,-0.38,1
DJI@DJI,20160801,다우 산업                                                                       ,18404.51,27.73,-0.15,253.81,2.33,1
DJI@DJI,20160802,다우 산업                                                                       ,18313.77,90.74,-0.49,251.93,-1.88,1
DJI@DJI,20160803,다우 산업                                                                       ,18355,41.23,0.23,248.65,-3.28,1
DJI@DJI,20160804,다우 산업                                                                       ,18352.05,2.95,-0.02,249.24,0.59,1
DJI@DJI,20160805,다우 산업                                                                       ,18543.53,191.48,1.04,252.36,3.12,1
DJI@DJI,20160808,다우 산업                                                                       ,18529.29,14.24,-0.08,254.11,1.75,1
